name,review_count,categories,rating,latitude,longitude,price,address,zip_code,Problem
Al Di La Trattoria,832,Italian,4.0,40.675332643246996,-73.98134047503801,$$$,248 5th Ave,11215.0,0.0
Gersi,194,Italian,4.5,40.683438,-73.995711,$$,316 Court St,11231.0,1.0
Ammazzacaffè,106,Cocktail Bars,4.5,40.7113172,-73.9446243,$$,702 Grand St,11211.0,0.0
Il Corallo Trattoria,855,Italian,4.0,40.7262073,-74.00189190000002,$$,176 Prince St,10012.0,0.0
SoleLuna Restaurant,331,Cafes,4.5,40.743993446230895,-73.9240421354771,$$,40-01 Queens Blvd,11104.0,0.0
Manetta's Ristorante,336,Italian,4.0,40.742934999999996,-73.951929,$$,1076 Jackson Ave,11101.0,0.0
La Nonna Ristorante & Bar,251,Italian,4.0,40.718468787527,-73.9639185527139,$$,184 Kent Ave,11249.0,0.0
Allora Ristorante,355,Italian,4.5,40.754329999999996,-73.97277,$$$,145 E 47th St,10017.0,0.0
Fabio Cucina Italiana,248,Italian,4.5,40.75667,-73.96911999999998,$$$,214 E 52nd St,10022.0,0.0
Becco,2622,Italian,3.5,40.76083,-73.98980999999998,$$$,355 W 46th St,10036.0,1.0
Da Raffaele,133,Italian,4.5,40.753538691313295,-73.96660108119251,$$,883 First Ave,10022.0,1.0
Mariella,287,Italian,4.5,40.6662419,-73.985749,$$,492 6th Ave,11215.0,0.0
Fiore,402,Italian,4.0,40.71293,-73.95787,$$,284 Grand St,11211.0,0.0
Piccolo Angolo Restaurant,502,Italian,4.0,40.7378601855952,-74.0058052539825,$$,621 Hudson St,10014.0,0.0
Song E Napule,365,Pizza,4.5,40.72813,-74.00188,$$,146 W Houston St,10012.0,1.0
Maiella,720,Italian,4.0,40.7470416595732,-73.95657900243499,$$$,4610 Center Blvd,11109.0,1.0
Noodle Pudding,536,Italian,4.0,40.69979,-73.99203,$$,38 Henry St,11201.0,1.0
Tableside Italian Cook Shoppe,182,Italian,4.5,40.7266287,-73.98633840000002,$$,345 E 6th St,10003.0,0.0
Gino's Restaurant,579,Pizza,4.0,40.63,-74.02274,$$,7414 5th Ave,11209.0,0.0
Felice,298,Italian,4.0,40.70789,-74.00712,$$,15 Gold St,10038.0,1.0
Evelina,109,Italian,4.5,40.689721999999996,-73.971003,$$$,211 Dekalb Ave,11205.0,0.0
Angeletto Restaurant,121,Italian,4.5,40.753188,-73.969365,$$,890 2nd Ave,10017.0,0.0
Toscana 49,191,Italian,4.0,40.7556957079225,-73.9717184007168,$$$,143 East 49 St,10017.0,1.0
Queen Italian Restaurant,280,Italian,4.0,40.691356,-73.991905,$$$,84 Court St,11201.0,0.0
Da Ciro Brooklyn,70,Pizza,4.5,40.6931299,-73.96715999999998,$$,458 Myrtle Ave,11205.0,0.0
Il Falco,264,Italian,4.5,40.747659571437296,-73.94553191236591,$$$,21-50 44th Dr,11101.0,1.0
Sam's Place,218,Italian,4.0,40.749270880468,-73.977082744053,$$,132 E 39th St,10016.0,0.0
Nino's 46,1043,Italian,4.0,40.756915899999996,-73.98051600000002,$$,39 W 46th St,10036.0,0.0
Locanda Vini e Olii,286,Italian,4.0,40.685007,-73.96294300000002,$$$,129 Gates Ave,11238.0,0.0
Benito One,625,Italian,4.0,40.71998760841471,-73.9969271421432,$$,174 Mulberry St,10013.0,1.0
Spaghetti Incident,505,Italian,4.0,40.722315344143894,-73.9899454318763,$$,231 Eldridge St,10002.0,1.0
Zero Otto Nove,434,Italian,4.0,40.7407551035259,-73.99148873885879,$$,15 W 21st St,10010.0,0.0
Trattoria Dell'Arte,897,Italian,4.0,40.765295646702,-73.98046281606,$$$,900 7th Ave,10019.0,0.0
Manducatis,122,Italian,4.0,40.7445948529884,-73.94906958475092,$$,13-27 Jackson Ave,11101.0,1.0
Il Corso,292,Italian,4.5,40.762463000000004,-73.977161,$$$,54 W 55th St,10019.0,0.0
Ulivo,237,Italian,4.0,40.7447371960713,-73.9880339428782,$$,4 W 28th St,10001.0,1.0
Eataly,5212,Italian,4.0,40.741958777959994,-73.98971666283201,$$,200 5th Ave,10010.0,0.0
Armondo's Italian Restaurant,45,Italian,4.5,40.7545652,-73.89344140000001,$$$,7316 Northern Blvd,11372.0,0.0
NORMA Gastronomia Siciliana,242,Italian,4.5,40.74355300000001,-73.980026,$$,438 3rd Ave,10016.0,0.0
IL Brigante,339,Italian,4.0,40.707491999999995,-74.002571,$$,214 Front St,10038.0,0.0
Testo,172,Italian,4.5,40.708324,-73.946988,$$,141 Leonard St,11206.0,1.0
Locanda Verde,1515,Italian,4.0,40.71986013008011,-74.010039072422,$$$,377 Greenwich St,10013.0,1.0
Da Nonna Rosa,292,Italian,4.0,40.67283,-73.97681999999998,$$,140 7th Ave,11215.0,1.0
Joe's Restaurant,169,Italian,4.0,40.707518,-73.903177,$$,6611 Forest Ave,11385.0,0.0
Faro,233,Italian,4.0,40.707407,-73.922839,$$$,436 Jefferson St,11237.0,1.0
Bar Italia,400,Italian,4.0,40.76058,-73.92182,$$,3503 Broadway,11106.0,1.0
Barano,208,Pizza,4.5,40.710372,-73.96794,$$$,26 Broadway,11249.0,1.0
Tavola,795,Italian,4.0,40.755403,-73.994516,$$,488 9th Ave,10018.0,1.0
Galli,810,Italian,4.0,40.72161,-74.00126999999998,$$,45 Mercer St,10013.0,0.0
Baciccia Pizza e Cucina,85,Italian,4.5,40.66377,-73.98437,$$,426A 7th Ave,11215.0,0.0
The Saint Austere,355,Tapas Bars,4.5,40.7114604,-73.94761820000002,$$,613 Grand St,11211.0,1.0
Ortobello Restaurant,212,Italian,4.0,40.6142763970316,-73.9807206406357,$$,6401 Bay Pkwy,11204.0,1.0
Senso Unico,43,Italian,4.5,40.7414137015591,-73.92168579277809,$$,43-04 47th Ave,11104.0,0.0
Cataldo's Restaurant,211,Pizza,4.0,40.6800799,-73.96831999999998,$$,554 Vanderbilt Ave,11238.0,0.0
Casa Nonna,473,Italian,4.0,40.75496,-73.99247,$$$,310 W 38th St,10018.0,1.0
Trattoria Zero Otto Nove,681,Italian,4.0,40.8546515,-73.88835259999998,$$,2357 Arthur Ave,10458.0,0.0
Cent'Anni,369,Italian,4.0,40.6730907423467,-73.9573492245369,$$,742 Franklin Ave,11238.0,1.0
Rafele Ristorante,432,Italian,4.0,40.7309471231405,-74.00411717790979,$$$,29 7th Ave S,10014.0,0.0
Camillo,101,Italian,4.0,40.6596,-73.95081,$$,1146 Nostrand Ave,11225.0,0.0
Basso56,572,Italian,4.5,40.7655,-73.98267,$$$,234 W 56th St,10019.0,1.0
Misirizzi,102,Italian,4.5,40.7272,-73.99228000000002,$$$,36 E 4th St,10003.0,1.0
Vinny's of Carroll Gardens,196,Italian,4.0,40.68210300000001,-73.993438,$$,295 Smith St,11231.0,0.0
Giovanni's Brooklyn Eats,408,Italian,4.0,40.660134,-73.983551,$$,1657 8th Ave,11215.0,0.0
Antica Trattoria,118,Italian,4.0,40.7047141919752,-73.8961777844279,$$,6810 Fresh Pond Rd,11385.0,1.0
Patsy's Italian Restaurant,767,Italian,4.0,40.76553,-73.98274,$$$,236 W 56th St,10019.0,0.0
Il Passatore,356,Italian,4.0,40.71431,-73.94216999999998,$$,14 Bushwick Ave,11211.0,1.0
Little Forno,76,Italian,4.5,40.6356982,-74.0264421,$$,276 Bay Ridge Ave,11220.0,1.0
Forno Pizzeria E Trattoria,151,Italian,4.5,40.73274,-73.89556,$$,52-27 69th St,11378.0,0.0
Fragole Ristorante,308,Italian,4.0,40.68087,-73.99688,$$,394 Court St,11231.0,0.0
Fiaschetteria Pistoia,122,Wine Bars,4.5,40.726659999999995,-73.9773,$$,647 E 11th St,10009.0,0.0
La Masseria,540,Italian,4.0,40.760868632783996,-73.98634880286801,$$$,235 W 48th St,10036.0,1.0
Gran Morsi,299,Italian,4.5,40.7142052394856,-74.00775354945391,$$$,22 Warren St,10007.0,1.0
Aita,236,Italian,4.0,40.68640900000001,-73.96662140000002,$$,132 Greene Ave,11238.0,0.0
Patrizia's - Williamsburg,560,Pizza,4.0,40.7108820720338,-73.9674181693115,$$,35 Broadway,11249.0,0.0
Tony's Di Napoli,584,Italian,4.0,40.76435,-73.96408000000002,$$,1081 3rd Ave,10065.0,0.0
Rucola,445,Italian,4.0,40.68562,-73.98586999999998,$$,190 Dean St,11217.0,1.0
Pepolino Restaurant,506,Tuscan,4.0,40.72077,-74.00489,$$$,281 W Broadway,10013.0,0.0
Il Poeta,201,Italian,4.0,40.7108,-73.85454,$$,98-04 Metropolitan Ave,11375.0,1.0
La Piccola Cucina,102,Italian,4.0,40.8015,-73.96534,$$,964 Amsterdam Ave,10025.0,1.0
Risotteria Melotti NYC,280,Italian,4.5,40.726673363853,-73.98809194564821,$$,309 E 5th St,10003.0,0.0
LaRina Pastificio & Vino,109,Bars,4.0,40.6933631896973,-73.9704132080078,$$,387 Myrtle Ave,11205.0,0.0
Gelso & Grand,670,Italian,4.5,40.7194089547259,-73.99737778777221,$$,186 Grand St,10013.0,0.0
Celeste,855,Italian,3.5,40.78666,-73.97599,$$,502 Amsterdam Ave,10024.0,1.0
Taverna Di Bacco,243,Italian,4.0,40.72191,-73.98768000000003,$$,175 Ludlow St,10002.0,1.0
Patzeria Family & Friends,908,Italian,4.5,40.7615,-73.98754,$$,311 W 48th St,10036.0,1.0
Flora,40,Italian,5.0,40.66452,-73.97989,$$,1021 8th Ave,11215.0,0.0
Don Angie,189,Italian,4.5,40.73778,-74.00197,$$$,103 Greenwich Ave,10014.0,0.0
Il Buco,605,Italian,4.0,40.72583,-73.99299,$$$,47 Bond St,10012.0,0.0
La Gioconda,146,Italian,4.0,40.7570686,-73.96841859999998,$$,226 E 53rd St,10022.0,1.0
Vesta,639,Italian,4.0,40.76961,-73.92775999999998,$$,21-02 30th Ave,11102.0,0.0
Leuca,259,Italian,4.0,40.722121,-73.956678,$$$,111 N 12th St,11249.0,0.0
Basta Pasta,1340,Italian,3.5,40.73881,-73.9940699,$$,37 W 17th St,10011.0,0.0
San Carlo Osteria Piemonte,164,Italian,4.5,40.725139,-74.002098,$$$,90 Thompson St,10012.0,1.0
Non Solo Piada,269,Italian,5.0,40.75414,-73.99245,$$,302 W 37th St,10018.0,1.0
Frankies 457 Spuntino,737,Italian,4.0,40.677328,-73.997972,$$,457 Court St,11231.0,0.0
Frost Restaurant,144,Italian,4.0,40.7183867,-73.94349059999998,$$,193 Frost St,11211.0,1.0
Oregano,351,Italian,4.0,40.719016499999995,-73.9586248,$$,102 Berry St,11249.0,1.0
Michael's of Brooklyn,197,Italian,4.5,40.6076329987397,-73.9428921973385,$$$,2929 Ave R,11229.0,0.0
Via Trenta Osteria & Wine Bar,408,Italian,4.0,40.7648771022913,-73.9165434257602,$$,3619 30th Ave,11103.0,0.0
Palma,645,Italian,4.0,40.73115,-74.00233,$$$,28 Cornelia St,10014.0,1.0
Carmentas Italian Specialties,47,Italian,5.0,40.70114,-73.92676999999998,$$,50 Starr St,11221.0,0.0
Arco Cafe,234,Italian,4.0,40.79884620000001,-73.967065,$$,886 Amsterdam Ave,10025.0,1.0
Lena's Italian Kitchen,116,Italian,4.0,40.74266400000001,-73.977783,$$,551 2nd Ave,10016.0,0.0
al Vicoletto,137,Italian,4.0,40.73774,-73.99127,$$,9 E 17th St,10003.0,0.0
Sauce & Barrel,283,Bars,4.0,40.707999,-74.01426509999997,$$,97 Washington St,10006.0,1.0
Dominick's Restaurant,308,Italian,4.0,40.85434,-73.889,$$,2335 Arthur Ave,10458.0,0.0
Giovanni's,32,Italian,4.5,40.598639740665895,-73.9774421390579,$$,192 Ave U,11223.0,0.0
Grazie,362,Italian,4.0,40.77948,-73.9601,$$,26 E 84th St,10028.0,0.0
Enoteca Maria,354,Italian,4.0,40.641999999999996,-74.07729,$$,27 Hyatt St,10301.0,1.0
Maialino,1290,Italian,4.0,40.738437,-73.985686,$$$,2 Lexington Ave,10010.0,1.0
Trattoria 35,394,Pizza,4.0,40.76902000000001,-73.77417,$$,213-15 35th Ave,11361.0,1.0
La Palina Restaurant,165,Italian,4.0,40.610958000000004,-73.9788477,$$,159 Avenue O,11204.0,1.0
Caffe E Vino,305,Italian,4.0,40.68971,-73.97827,$$,112 Dekalb Ave,11201.0,1.0
Lil' Frankie's,969,Pizza,4.0,40.723625,-73.988555,$$,19 1st Ave,10003.0,0.0
Santa Panza,123,Bars,4.5,40.6947,-73.93068000000002,$$,1079 Broadway,11221.0,1.0
Tramonti La Pizza,92,Pizza,4.5,40.72667,-73.9836,$$,130 Saint Marks Pl,10009.0,0.0
Bella Gioia,181,Italian,4.5,40.6775302,-73.9827215,$$,209 4th Ave,11217.0,1.0
il Fornetto,318,Italian,4.0,40.5835841,-73.9397077,$$,2902 Emmons Ave,11235.0,0.0
Acquista Trattoria,341,Pizza,4.0,40.726539100000004,-73.7898816,$$,178-01 Union Tpke,11366.0,1.0
Ristorante Il Melograno,275,Italian,4.0,40.765428968516105,-73.9914178848267,$$,501 W 51st St,10019.0,0.0
Avena,135,Italian,4.5,40.76099,-73.96863,$$$,141 E 57th St,10022.0,1.0
Palermo Restaurant & Bar,166,Italian,4.5,40.7769088448014,-73.9212289547099,$$,2392 21st St,11105.0,0.0
Osteria 106,68,Italian,4.5,40.79894,-73.96174,$$,53 W 106 St,10025.0,0.0
Tuscan Hills,356,Italian,4.0,40.718921,-73.83924429999998,$$,11060 Queens Blvd,11375.0,0.0
Il Bambino,1181,Italian,4.5,40.762809999999995,-73.92089,$$,34-08 31st Ave,11106.0,1.0
Barosa,304,Italian,4.0,40.726197,-73.869795,$$,62-29 Woodhaven Blvd,11374.0,0.0
Babbalucci,329,Italian,4.0,40.80894,-73.94496,$$,331 Lenox Ave,10027.0,0.0
Ciccio,262,Italian,4.0,40.726306,-74.003427,$$,190 6th Ave,10013.0,1.0
Crispo,908,Italian,4.0,40.7392469,-74.0016882,$$$,240 W 14th St,10011.0,1.0
Sergimmo Salumeria,637,Italian,4.0,40.754296000000004,-73.995498,$$,456 9th Ave,10018.0,1.0
Monte's Trattoria,303,Italian,4.0,40.72959,-74.0011,$$,97 Macdougal St,10012.0,0.0
La Vigna Restaurant,174,Italian,4.0,40.71098,-73.85271999999998,$$,10011 Metropolitan Ave,11375.0,0.0
Carmine's Italian Restaurant - Upper West Side,1209,Italian,4.0,40.791077,-73.973763,$$,2450 Broadway,10024.0,0.0
Bacaro,370,Italian,4.0,40.71456,-73.99154,$$$,136 Division St,10002.0,1.0
Sole di Capri,225,Italian,4.0,40.715109999999996,-74.00758,$$,165 Church St,10007.0,0.0
Patrizia's Pizza and Pasta,482,Italian,4.0,40.7398415,-73.9792862,$$,462-466 2nd Ave,10016.0,0.0
Bistango,654,Italian,4.0,40.7425771,-73.9800892,$$,415 3rd Ave,10016.0,1.0
Baci & Abbracci,278,Pizza,4.0,40.7139015197754,-73.96044921875,$$,204 Grand St,11211.0,1.0
Fausto,115,Italian,4.0,40.67597,-73.97180999999998,$$$,348 Flatbush Ave,11238.0,0.0
L' Angolo Tribeca,75,Italian,4.0,40.71734,-74.01044,$$,190-A Duane St,10013.0,0.0
Mama Mia 44 SW,450,Pizza,4.0,40.759761,-73.992065,$$,621 9th Ave,10036.0,0.0
Rossini's,168,Italian,4.0,40.74921,-73.97883,$$$,108 E 38th St,10016.0,0.0
Il Colosseo,175,Italian,4.0,40.612231,-73.997545,$$,7704 18th Ave,11214.0,1.0
Have & Meyer,79,Wine Bars,4.0,40.713268775108396,-73.9564743950496,$$,103 Havemeyer St,11211.0,0.0
Via Vai,195,Italian,4.0,40.7741502,-73.9123089,$$,31-09 23rd Ave,11105.0,1.0
Pisticci,779,Italian,4.0,40.8141624,-73.960288,$$,125 La Salle St,10027.0,0.0
Anthony's Place,167,Italian,4.0,40.5928522,-73.95054470000002,$$,2812 Ocean Ave,11229.0,0.0
Forno Siciliano,83,Italian,4.0,40.7711294255972,-73.9031770938873,$$,43-19 Ditmars Blvd,11105.0,1.0
Cotenna,355,Italian,4.0,40.72903,-74.00357,$$,21 Bedford St,10014.0,1.0
Rao's,136,Italian,4.5,40.79392,-73.93427,$$$$,455 E 114th St,10029.0,0.0
Il Tinello Ristorante Italiano,236,Italian,4.5,40.76256,-73.97565999999998,$$$$,16 W 56th St,10019.0,0.0
Zia Maria-Chelsea,186,Italian,4.0,40.745486299999996,-73.9993392,$$,318 W 23rd St,10011.0,0.0
Ferdinando's Focacceria,174,Italian,4.0,40.6841934772249,-74.0018677711487,$$,151 Union St,11231.0,0.0
Babbo,2310,Italian,4.0,40.732283,-73.999284,$$$$,110 Waverly Pl,10011.0,0.0
Malaparte,280,Italian,4.0,40.73687,-74.00811999999998,$$,753 Washington St,10014.0,1.0
Volare Restaurant,117,Italian,4.5,40.731543439663895,-74.0006124973297,$$$,147 W 4th St Frnt,10012.0,1.0
Patrizia's Of Sheepshead Bay,98,Italian,4.0,40.5838270971647,-73.9496481877971,$$,1901 Emmons Ave,11235.0,0.0
Amata,69,Italian,4.0,40.759426,-73.967063,$$$,209 E 56th St,10022.0,1.0
Mozzarella & Vino,225,Italian,4.0,40.76204,-73.97718,$$,33 W 54th St,10019.0,1.0
Giardino D'oro,90,Italian,4.0,40.70758,-74.00715,$$$,5 Gold St,10038.0,0.0
Villa Berulia,138,Italian,4.0,40.746782700000004,-73.9806507,$$$,107 E 34th St,10016.0,1.0
Bar B,164,Italian,4.5,40.7395804,-73.99911800000002,$$,84 7th Ave,10011.0,1.0
Barbuto,872,Italian,4.0,40.737720319296606,-74.0080020711638,$$$,775 Washington St,10014.0,1.0
Sottocasa Pizzeria,572,Pizza,4.5,40.688285,-73.989006,$$,298 Atlantic Ave,11201.0,1.0
Emilio's Ballato,273,Italian,4.0,40.724492299999994,-73.9944022,$$$,55 E Houston St,10012.0,0.0
Tiella,179,Italian,4.0,40.760678244480296,-73.9612435559085,$$$,1109 1st Ave,10065.0,0.0
Cecconi's Dumbo,445,Italian,3.5,40.703415,-73.99140899999998,$$$,55 Water St,11201.0,0.0
Inatteso Pizzabar Casano,283,Italian,4.0,40.705657099999996,-74.0172056,$$,28 West St,10004.0,0.0
Dazie's,75,Italian,4.0,40.744194,-73.924557,$$,39-41 Queens Blvd,11104.0,0.0
Le Fanfare,142,Italian,4.0,40.736202,-73.955558,$$,1103 Manhattan Ave,11222.0,1.0
Lusardi's,170,Italian,4.0,40.772419899999996,-73.9555,$$$,1494 2nd Ave,10075.0,0.0
Belli Osteria,212,Italian,4.0,40.683519983835396,-73.96690241624759,$$,860 Fulton St,11238.0,1.0
Cibo E Vino,279,Italian,4.0,40.790206,-73.97491740000002,$$,2418 Broadway,10024.0,1.0
Osteria 57,62,Italian,4.5,40.73467,-73.99786,$$$,57 W 10th St,10011.0,0.0
Scalini Fedeli,291,Italian,4.5,40.7173964385114,-74.00932775374591,$$$$,165 Duane St,10013.0,1.0
Forno Rosso,544,Italian,4.0,40.69446,-73.98316,$$,327 Gold St,11201.0,0.0
Vago Restaurant,137,Italian,4.0,40.745869899999995,-73.9778,$$,509 3rd Ave,10016.0,1.0
Da Franco & Tony Ristorante,76,Italian,4.5,40.843635,-73.836135,$$,2815 Middletown Rd,10461.0,0.0
Scottadito Osteria Toscana,774,Italian,4.0,40.674662700000006,-73.9766125,$$,788A Union St,11215.0,0.0
Mi Garba,118,Italian,4.0,40.733253210783,-73.9898487925529,$$,129 4th Ave,10003.0,1.0
D'Amore Winebar & Ristorante,204,Wine Bars,4.5,40.798651038052505,-73.9424410834908,$$,118 E 116th St,10029.0,0.0
La Bella Vita,323,Italian,4.0,40.719795,-73.99740600000001,$$,163 Mulberry St,10013.0,1.0
Piccola Strada,161,Italian,4.0,40.726635460956004,-73.9904360317688,$$,77 E 4th St,10003.0,0.0
Osteria Cotta,743,Italian,4.0,40.78554000000001,-73.97263000000002,$$,513 Columbus Ave,10024.0,0.0
Nica Trattoria,126,Italian,4.0,40.7756431,-73.950783,$$$,354 E 84th St,10028.0,1.0
Emporio,709,Italian,4.0,40.72263710000001,-73.99513309999998,$$,231 Mott St,10012.0,1.0
Adelina's,157,Italian,4.0,40.7305,-73.95339,$$,159 Greenpoint Ave,11222.0,0.0
Convivium Osteria,451,Italian,4.0,40.68105,-73.97748,$$$,68 5th Ave,11217.0,1.0
Trattoria Italienne,95,Italian,4.5,40.7430619,-73.9903948,$$$,19 W 24th St,10010.0,0.0
Caffe dei Fiori,71,Italian,4.5,40.76935,-73.9627,$$$,973 Lexington Ave,10021.0,0.0
Ristorante Grifone,108,Italian,4.0,40.752519899999996,-73.97091999999998,$$$,244 E 46th St,10017.0,1.0
dell'anima,613,Italian,4.0,40.76234,-73.99695,$$$,600 11th Ave,10036.0,0.0
Uncle Peter's,185,Italian,4.0,40.75598,-73.88382,$$,83-15 Northern Blvd,11372.0,0.0
Monte's,131,Italian,4.0,40.6775499,-73.98724,$$,451 Carroll St,11215.0,0.0
Via Carota,341,Italian,4.0,40.7331,-74.00369,$$$,51 Grove St,10014.0,1.0
Max Soha,389,Italian,4.0,40.81130200000001,-73.95818299999998,$$,1274 Amsterdam Ave,10027.0,1.0
Quality Italian,938,Italian,4.0,40.76440445274361,-73.97678050516159,$$$,57 W 57th St,10019.0,0.0
Roberto's,235,Italian,4.0,40.85372,-73.88834,$$$,603 Crescent Ave,10458.0,0.0
Sofia Wine Bar,600,Italian,4.0,40.75502,-73.96913,$$,242 E 50th St,10022.0,1.0
Laboratorio,80,Italian,4.0,40.76364,-73.98678000000002,$$,329 W 51st St,10019.0,0.0
Bonafini,311,Breakfast & Brunch,4.0,40.65704,-73.96003,$$,663 Flatbush Ave,11225.0,0.0
Massoni,207,Italian,4.0,40.74635,-73.98494000000002,$$$,11 E 31st St,10016.0,1.0
Gino's Trattoria,224,Italian,4.0,40.6605221493743,-73.9606475830078,$$,548 Flatbush Ave,11225.0,0.0
Carbone,819,Italian,4.0,40.728,-74.0001497,$$$$,181 Thompson St,10012.0,1.0
83 1/2,149,Italian,4.0,40.775354,-73.951216,$$$,345 E 83rd St,10028.0,1.0
Come Prima Ristorante,67,Bars,4.5,40.7721165011105,-73.965037390213,$$$,903 Madison Ave,10021.0,0.0
Follia NYC,124,Wine Bars,4.0,40.7349243164062,-73.9855880737305,$$,179 3rd Ave,10003.0,0.0
Broccolino,242,Italian,3.5,40.6819311529398,-73.9762727916241,$$,446 Dean St,11217.0,1.0
Mani In Pasta,51,Italian,4.5,40.7326,-73.98515,$$,245 E 14th St,10016.0,0.0
Graziella's,373,Italian,4.0,40.690456390380895,-73.9696273803711,$$,232 Vanderbilt Ave,11205.0,0.0
Battista Ristorante,85,Italian,4.0,40.61848,-73.930587,$$,4602 Ave N,11234.0,0.0
Il Posto,54,Italian,4.0,40.6216049194336,-73.90521240234379,$$$,7409 Ave U,11234.0,1.0
Lamarcapasta,276,Italian,4.0,40.738409999999995,-73.98394990000001,$$,161 E 22nd St,10010.0,0.0
Broccolino,50,Italian,4.0,40.684492,-73.991692,$$,213 Smith St,11201.0,1.0
Gargiulo's,212,Italian,3.5,40.576409999999996,-73.98244,$$,2911 W 15th St,11224.0,0.0
Da Mikele by Luzzo's,323,Italian,4.0,40.718477,-74.004802,$$,275 Church St,10013.0,0.0
Polpette 71,101,Italian,3.5,40.77668,-73.97888,$$,71 West 71st St,10023.0,0.0
Luzzo's BK,165,Pizza,4.0,40.690706,-73.9952269,$$,145 Atlantic Ave,11201.0,0.0
Cellini Restaurant,140,Italian,4.0,40.7600530715894,-73.9727372548065,$$$,65 E 54th St,10022.0,0.0
Bistango,228,Italian,4.0,40.75628,-73.97144,$$,145 E 50th St,10022.0,1.0
Zagara Ristorante Italiano,175,Italian,4.0,40.743835,-73.996088,$$,216 7th Ave,10011.0,0.0
Trattoria Cerbone,45,Italian,4.0,40.7014002,-73.894951,$$,71-24 Fresh Pond Rd,11385.0,1.0
Isle of Capri,200,Italian,4.0,40.76283,-73.96602,$$$,1028 3rd Ave,10065.0,0.0
Cafetal Social Club,99,Italian,4.5,40.724308,-73.994457,$$,285 Mott St,10012.0,0.0
Lavagna,358,Italian,4.0,40.724059999999994,-73.98226,$$$,545 E 5th St,10009.0,1.0
Via Della Pace,494,Italian,4.0,40.7277013287721,-73.9877394513958,$$,48 E 7th St,10003.0,1.0
Trattoria Romana,174,Italian,4.0,40.592329,-74.08705400000002,$$,1476 Hylan Blvd,10305.0,1.0
Da Gennaro,747,Italian,4.0,40.71832,-73.99794,$$,129 Mulberry St,10013.0,1.0
Riviera Ristorante,104,Italian,4.5,40.78226,-73.79474,$$,17-12 Utopia Pkwy,11357.0,1.0
Mama Maria's Restaurant,107,Italian,4.0,40.68356,-73.99517,$$,307 Court St,11231.0,0.0
Tarallucci E Vino - Nomad,95,Italian,4.0,40.74365529999999,-73.9852171,$$,44 E 28th St,10016.0,0.0
Ogliastro,165,Pizza,4.0,40.674397,-73.963448,$$,784 Washington Ave,11238.0,1.0
Villa Erasmo,46,Italian,4.0,40.71685,-73.88626,$$,69-61 Juniper Blvd S,11379.0,0.0
Trattoria Pesce Pasta,209,Italian,4.0,40.73115,-74.00319,$$,262 Bleecker St,10014.0,0.0
Gastroteca,724,Italian,4.0,40.75875320286529,-73.925540484488,$$,33-02 34th Ave,11106.0,0.0
Caffe Buon Gusto,365,Italian,4.0,40.77249000000001,-73.95713,$$,236 E 77th St,10075.0,1.0
Paesano of Mulberry Street,619,Italian,4.0,40.718624,-73.997665,$$,136 Mulberry St,10013.0,0.0
Osteria Al Doge,427,Italian,4.0,40.75662,-73.9849,$$$,142 W 44th St,10036.0,0.0
Ecco,124,Italian,4.0,40.715129,-74.008865,$$$,124 Chambers St,10007.0,0.0
Margherita NYC,264,Italian,4.0,40.71898651123049,-73.99693298339841,$$,197 Grand St,10013.0,0.0
Trattoria Casa Di Isacco,241,Italian,4.0,40.756859999999996,-73.99356,$$,536 9th Ave,10018.0,0.0
Da Capo,177,Wine Bars,4.5,40.7877696714384,-73.95383846014741,$$,1392 Madison Ave,10029.0,1.0
Da Capo,177,Wine Bars,4.5,40.7877696714384,-73.95383846014741,$$,1392 Madison Ave,10029.0,1.0
Il Cantinori,236,Italian,4.0,40.7322779619352,-73.9929321762328,$$$,32 E 10th St,10003.0,0.0
Patricia's,424,Italian,4.0,40.84912,-73.8533099,$$,1082 Morris Park Ave,10461.0,0.0
Pisillo Italian Panini,514,Italian,4.5,40.710558,-74.007594,$$,97 Nassau St,10038.0,1.0
Annabelle's Pastaria,69,Italian,4.0,40.618829999999996,-74.021346,$$,717 86st,11228.0,0.0
Alberto Restaurant,175,Italian,4.0,40.711109161377,-73.8534774780273,$$$,9831 Metropolitan Ave,11375.0,0.0
Magna Restaurant,114,Italian,4.0,40.763709999999996,-73.831117,$$,3525 Farrington St,11354.0,0.0
Marta,764,Pizza,4.0,40.744521275073204,-73.9845828515206,$$$,29 E 29th St,10016.0,1.0
Il Gattopardo,132,Italian,4.0,40.7614994602915,-73.976308999227,$$$,13-15 W 54th St,10019.0,1.0
Marea,1858,Italian,4.0,40.7674213694566,-73.9810554368179,$$$$,240 Central Park S,10019.0,0.0
Mamma Lucia's Restaurant,47,Italian,4.0,40.63515,-73.96117,$$,1701 Foster Ave,11230.0,0.0
Nocciola Ristorante,197,Italian,4.0,40.7973406168505,-73.93829237669709,$$,237 E 116th St,10029.0,1.0
Posto,577,Pizza,4.0,40.73483,-73.98281999999998,$$,310 2nd Ave,10003.0,1.0
Piccolo Cafe,494,Italian,3.5,40.78031,-73.98018,$$,313 Amsterdam Ave,10023.0,1.0
Il Porto Ristorante,297,Pizza,4.0,40.6974427,-73.96751970000003,$$,37 Washington Ave,11205.0,0.0
